external_id,source_sku,ean,brand,model,size_text,season,width_mm,aspect_ratio,diameter_in,load_index,speed_index,stock_qty,wholesale_price_eur,consumer_price_eur,eprel_code,label_json,image_url,first_seen_at,last_seen_at,is_available
95827,T1957015CLINGLONGVAN2,6959956749560,Linglong,GreenMax Winter Grip Van 2,195/70-15C,winter,195.00,70.00,15.00,104,R,20,65.31,81.24,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95830,T1957516CLINGLONGVAN2,6959956747795,Linglong,GreenMax Winter Grip Van 2,195/75-16C,winter,195.00,75.00,16.00,107,R,18,72.32,90.00,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95831,T2057516CLINGLONGVAN2,6959956746491,Linglong,GreenMax Winter Grip Van 2,205/75-16C,winter,205.00,75.00,16.00,110,R,20,75.51,93.98,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95838,T2156017CLINGLONGVAN2,6959956747856,Linglong,GreenMax Winter Grip Van 2,215/60-17C,winter,215.00,60.00,17.00,109,R,20,87.62,109.12,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95835,T2156516CLINGLONGVAN2,6959956749584,Linglong,GreenMax Winter Grip Van 2,215/65-16C,winter,215.00,65.00,16.00,109,R,20,72.32,90.00,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95828,T2157015CLINGLONGVAN2,6959956747801,Linglong,GreenMax Winter Grip Van 2,215/70-15C,winter,215.00,70.00,15.00,109,R,20,71.68,89.20,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95836,T2256516CLINGLONGVAN2,6959956747825,Linglong,GreenMax Winter Grip Van 2,225/65-16C,winter,225.00,65.00,16.00,112,R,20,78.69,97.97,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95829,T2257015CLINGLONGVAN2,6959956747832,Linglong,GreenMax Winter Grip Van 2,225/70-15C,winter,225.00,70.00,15.00,112,R,20,75.51,93.98,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95833,T2257516CLINGLONGVAN2,6959956747863,Linglong,GreenMax Winter Grip Van 2,225/75-16C,winter,225.00,75.00,16.00,121,R,20,88.26,109.92,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
95837,T2356516CLINGLONGVAN2,6959956749591,Linglong,GreenMax Winter Grip Van 2,235/65-16C,winter,235.00,65.00,16.00,121,R,20,93.99,117.09,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_grip_van_2.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
66294,T1955516LINGLONGICEI15,6959954725535,Linglong,GreenMax Winter Ice I-15 Nordic,195/55-16,winter,195.00,55.00,16.00,91,T,20,43.63,54.14,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
66299,T2055017LINGLONGICEI15,6959956764754,Linglong,GreenMax Winter Ice I-15 Nordic,205/50-17,winter,205.00,50.00,17.00,93,T,8,51.92,64.50,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
66296,T2155516LINGLONGICEI15,6959956764785,Linglong,GreenMax Winter Ice I-15 Nordic,215/55-16,winter,215.00,55.00,16.00,97,T,20,54.47,67.69,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
66302,T2354517LINGLONGICEI15,6959956764853,Linglong,GreenMax Winter Ice I-15 Nordic,235/45-17,winter,235.00,45.00,17.00,97,T,20,57.66,71.67,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
77111,T2057015LINGLONGICEI15,6959956741359,Linglong,GreenMax Winter Ice I-15 Nordic SUV,205/70-15,winter,205.00,70.00,15.00,96,T,20,53.83,66.89,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77142,T2255018LINGLONGICEI15,6959956741090,Linglong,GreenMax Winter Ice I-15 Nordic SUV,225/50-18,winter,225.00,50.00,18.00,95,T,20,65.95,82.03,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
66309,T2255518LINGLONGICEI15,6959956764839,Linglong,GreenMax Winter Ice I-15 Nordic SUV,225/55-18,winter,225.00,55.00,18.00,98,T,20,69.13,86.02,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
77114,T2256016LINGLONGICEI15,6959956741380,Linglong,GreenMax Winter Ice I-15 Nordic SUV,225/60-16,winter,225.00,60.00,16.00,98,T,20,60.21,74.86,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77118,T2256017LINGLONGICEI15,6959956741502,Linglong,GreenMax Winter Ice I-15 Nordic SUV,225/60-17,winter,225.00,60.00,17.00,99,T,11,66.58,82.83,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77138,T2256018LINGLONGICEI15,6959956741519,Linglong,GreenMax Winter Ice I-15 Nordic SUV,225/60-18,winter,225.00,60.00,18.00,100,T,20,69.77,86.81,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77120,T2355517LINGLONGICEI15,6959956741533,Linglong,GreenMax Winter Ice I-15 Nordic SUV,235/55-17,winter,235.00,55.00,17.00,99,T,20,69.77,86.81,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
129058,T2355520LINGLONGICEI15,6959956748648,Linglong,GreenMax Winter Ice I-15 Nordic SUV,235/55-20,winter,235.00,55.00,20.00,105,S,10,93.36,116.29,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
66304,T2356517LINGLONGICEI15,6959956764860,Linglong,GreenMax Winter Ice I-15 Nordic SUV,235/65-17,winter,235.00,65.00,17.00,108,T,19,73.59,91.59,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
77137,T2356518LINGLONGICEI15,6959956741106,Linglong,GreenMax Winter Ice I-15 Nordic SUV,235/65-18,winter,235.00,65.00,18.00,106,T,19,84.43,105.14,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77112,T2357016LINGLONGICEI15,6959956741403,Linglong,GreenMax Winter Ice I-15 Nordic SUV,235/70-16,winter,235.00,70.00,16.00,106,T,16,71.05,88.41,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77110,T2357515LINGLONGICEI15,6959956741113,Linglong,GreenMax Winter Ice I-15 Nordic SUV,235/75-15,winter,235.00,75.00,15.00,105,T,20,67.86,84.42,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77147,T2454018LINGLONGICEI15,6959956741120,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/40-18,winter,245.00,40.00,18.00,93,T,20,67.86,84.42,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77166,T2454520LINGLONGICEI15,6959956741786,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/45-20,winter,245.00,45.00,20.00,99,T,12,90.17,112.31,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77144,T2455018LINGLONGICEI15,6959956741571,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/50-18,winter,245.00,50.00,18.00,100,T,20,78.06,97.17,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77163,T2455020LINGLONGICEI15,6959956741878,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/50-20,winter,245.00,50.00,20.00,102,T,12,89.53,111.51,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77150,T2455519LINGLONGICEI15,6959956741762,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/55-19,winter,245.00,55.00,19.00,103,T,4,88.89,110.72,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77115,T2456517LINGLONGICEI15,6959956741595,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/65-17,winter,245.00,65.00,17.00,107,T,20,78.06,97.17,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
66290,T2457016LINGLONGICEI15,6959956764877,Linglong,GreenMax Winter Ice I-15 Nordic SUV,245/70-16,winter,245.00,70.00,16.00,107,H,20,79.33,98.76,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/linglong_greenmax_winter_ice_I-15_suv.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
77148,T2554018LINGLONGICEI15,6959956741601,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/40-18,winter,255.00,40.00,18.00,95,T,8,74.23,92.39,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77158,T2554019LINGLONGICEI15,6959956741717,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/40-19,winter,255.00,40.00,19.00,96,T,5,79.97,99.56,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77146,T2554518LINGLONGICEI15,6959956741441,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/45-18,winter,255.00,45.00,18.00,99,T,7,77.42,96.37,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
129061,T2554521LINGLONGICEI15,6959956748624,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/45-21,winter,255.00,45.00,21.00,102,S,20,97.82,121.87,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
66311,T2555020LINGLONGICEI15,6959956764884,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/50-20,winter,255.00,50.00,20.00,109,H,20,96.54,120.28,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
78711,T2555518LINGLONGICEI15,6959956741618,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/55-18,winter,255.00,55.00,18.00,105,T,20,81.24,101.16,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77161,T2555520LINGLONGICEI15,6959956741793,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/55-20,winter,255.00,55.00,20.00,110,T,4,103.56,129.04,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77119,T2556017LINGLONGICEI15,6959956741625,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/60-17,winter,255.00,60.00,17.00,106,T,16,81.90,101.95,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
66307,T2556018LINGLONGICEI15,6959956764891,Linglong,GreenMax Winter Ice I-15 Nordic SUV,255/60-18,winter,255.00,60.00,18.00,112,H,14,92.08,114.70,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
129064,T2654022LINGLONGICEI15,6959956748655,Linglong,GreenMax Winter Ice I-15 Nordic SUV,265/40-22,winter,265.00,40.00,22.00,106,S,20,114.39,142.59,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
77178,T2654521LINGLONGICEI15,6959956741922,Linglong,GreenMax Winter Ice I-15 Nordic SUV,265/45-21,winter,265.00,45.00,21.00,104,T,20,108.02,134.62,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77164,T2655020LINGLONGICEI15,6959956741892,Linglong,GreenMax Winter Ice I-15 Nordic SUV,265/50-20,winter,265.00,50.00,20.00,107,T,20,97.82,121.87,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77140,T2656018LINGLONGICEI15,6959956741632,Linglong,GreenMax Winter Ice I-15 Nordic SUV,265/60-18,winter,265.00,60.00,18.00,110,T,20,92.08,114.70,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
66305,T2656517LINGLONGICEI15,6959956764907,Linglong,GreenMax Winter Ice I-15 Nordic SUV,265/65-17,winter,265.00,65.00,17.00,112,T,10,91.44,113.90,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:40.269124+00,2026-04-26 01:39:06.174+00,true
77160,T2753519LINGLONGICEI15,6959956741830,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/35-19,winter,275.00,35.00,19.00,96,T,16,84.43,105.14,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77159,T2754019LINGLONGICEI15,6959956741816,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/40-19,winter,275.00,40.00,19.00,101,T,20,92.72,115.50,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77169,T2754520LINGLONGICEI15,6959956741694,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/45-20,winter,275.00,45.00,20.00,110,T,20,100.37,125.06,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77179,T2754521LINGLONGICEI15,6959956741939,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/45-21,winter,275.00,45.00,21.00,107,T,12,105.47,131.43,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77176,T2755021LINGLONGICEI15,6959956741946,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/50-21,winter,275.00,50.00,21.00,113,T,4,121.40,151.35,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77152,T2755519LINGLONGICEI15,6959956741861,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/55-19,winter,275.00,55.00,19.00,111,T,12,102.92,128.25,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77116,T2756517LINGLONGICEI15,6959956741649,Linglong,GreenMax Winter Ice I-15 Nordic SUV,275/65-17,winter,275.00,65.00,17.00,115,T,4,101.64,126.65,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
77174,T2853520LINGLONGICEI15,6959956741854,Linglong,GreenMax Winter Ice I-15 Nordic SUV,285/35-20,winter,285.00,35.00,20.00,100,T,4,99.09,123.47,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
128997,T2854519LINGLONGICEI15,6959956748617,Linglong,GreenMax Winter Ice I-15 Nordic SUV,285/45-19,winter,285.00,45.00,19.00,107,T,4,102.28,127.45,NULL,map[EprelCode: IceClass:0 LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass:1 WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
77181,T2954021LINGLONGICEI15,6959956741823,Linglong,GreenMax Winter Ice I-15 Nordic SUV,295/40-21,winter,295.00,40.00,21.00,107,T,12,116.94,145.78,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/Ice I-15 Nordic.jpg,2026-04-26 01:25:41.181365+00,2026-04-26 01:39:06.174+00,true
169062,K2555019LINGLONGGMCSST,6438431051867,Linglong,Grip Master C/S SUV äänenvaimennuksella,255/50-19,summer,255.00,50.00,19.00,107,W,20,102.08,127.45,NULL,map[EprelCode: IceClass: LabelImage: LabelType: NoiseClass: NoiseValuedB: Plant: RRC: RegisterCode: SnowClass: WetGrip:],https://images.vannetukku.fi/images/linglong_grip_master_cs_LLST.jpg,2026-04-26 01:25:42.054793+00,2026-04-26 01:39:06.174+00,true
160258,KA23575175LINGLKFOREST,8605068708879,Linglong,K-FOREST kuorma-autoon 3PMSF / M+S TALVI,235/75-17.5,summer,235.00,75.00,17.50,143,J,4,132.25,157.73,1889448,map[EprelCode:1889448 IceClass: LabelImage:https://eprel.ec.europa.eu/labels/tyres/Label_1889448.svg LabelType:C3 NoiseClass:C NoiseValuedB:75 Plant: RRC:E RegisterCode:https://eprel.ec.europa.eu/screen/product/tyres/1889448 SnowClass:1 WetGrip:B],https://images.vannetukku.fi/images/linglong-k-forest-kuorma-auton-talvirengas-lastbilsvinterdack-vinterdekk-til-lastebil.jpg,2026-04-26 01:25:41.650376+00,2026-04-26 01:39:06.174+00,true
