size_key,width_mm,aspect_ratio,rim_diameter_in,approved_rim_width_in,rim_contour,series,source_page
235_55_R18,235,55,18,6.5,J,55,P.31
235_55_R18,235,55,18,7,J,55,P.31
235_55_R18,235,55,18,7.5,J,55,P.31
235_55_R18,235,55,18,8,J,55,P.31
235_55_R18,235,55,18,8.5,J,55,P.31
235_55_R19,235,55,19,6.5,J,55,P.31
235_55_R19,235,55,19,7,J,55,P.31
235_55_R19,235,55,19,7.5,J,55,P.31
235_55_R19,235,55,19,8,J,55,P.31
235_55_R19,235,55,19,8.5,J,55,P.31
235_55_R20,235,55,20,6.5,J,55,P.31
235_55_R20,235,55,20,7,J,55,P.31
235_55_R20,235,55,20,7.5,J,55,P.31
235_55_R20,235,55,20,8,J,55,P.31
235_55_R20,235,55,20,8.5,J,55,P.31
245_55_R16,245,55,16,7,J,55,P.31
245_55_R16,245,55,16,7.5,J,55,P.31
245_55_R16,245,55,16,8,J,55,P.31
245_55_R16,245,55,16,8.5,J,55,P.31
245_55_R17,245,55,17,7,J,55,P.31
245_55_R17,245,55,17,7.5,J,55,P.31
245_55_R17,245,55,17,8,J,55,P.31
245_55_R17,245,55,17,8.5,J,55,P.31
245_55_R18,245,55,18,7,J,55,P.31
245_55_R18,245,55,18,7.5,J,55,P.31
245_55_R18,245,55,18,8,J,55,P.31
245_55_R18,245,55,18,8.5,J,55,P.31
245_55_R19,245,55,19,7,J,55,P.31
245_55_R19,245,55,19,7.5,J,55,P.31
245_55_R19,245,55,19,8,J,55,P.31
245_55_R19,245,55,19,8.5,J,55,P.31
255_55_R16,255,55,16,7,J,55,P.31
255_55_R16,255,55,16,7.5,J,55,P.31
255_55_R16,255,55,16,8,J,55,P.31
255_55_R16,255,55,16,8.5,J,55,P.31
255_55_R16,255,55,16,9,J,55,P.31
255_55_R17,255,55,17,7,J,55,P.31
255_55_R17,255,55,17,7.5,J,55,P.31
255_55_R17,255,55,17,8,J,55,P.31
255_55_R17,255,55,17,8.5,J,55,P.31
255_55_R17,255,55,17,9,J,55,P.31
255_55_R18,255,55,18,7,J,55,P.31
255_55_R18,255,55,18,7.5,J,55,P.31
255_55_R18,255,55,18,8,J,55,P.31
255_55_R18,255,55,18,8.5,J,55,P.31
255_55_R18,255,55,18,9,J,55,P.31
255_55_R19,255,55,19,7,J,55,P.31
255_55_R19,255,55,19,7.5,J,55,P.31
255_55_R19,255,55,19,8,J,55,P.31
255_55_R19,255,55,19,8.5,J,55,P.31
255_55_R19,255,55,19,9,J,55,P.31
255_55_R20,255,55,20,7,J,55,P.31
255_55_R20,255,55,20,7.5,J,55,P.31
255_55_R20,255,55,20,8,J,55,P.31
255_55_R20,255,55,20,8.5,J,55,P.31
255_55_R20,255,55,20,9,J,55,P.31
255_55_R21,255,55,21,7,J,55,P.31
255_55_R21,255,55,21,7.5,J,55,P.31
255_55_R21,255,55,21,8,J,55,P.31
255_55_R21,255,55,21,8.5,J,55,P.31
255_55_R21,255,55,21,9,J,55,P.31
265_55_R18,265,55,18,7.5,J,55,P.31
265_55_R18,265,55,18,8,J,55,P.31
265_55_R18,265,55,18,8.5,J,55,P.31
265_55_R18,265,55,18,9,J,55,P.31
265_55_R18,265,55,18,9.5,J,55,P.31
265_55_R19,265,55,19,7.5,J,55,P.31
265_55_R19,265,55,19,8,J,55,P.31
265_55_R19,265,55,19,8.5,J,55,P.31
265_55_R19,265,55,19,9,J,55,P.31
265_55_R19,265,55,19,9.5,J,55,P.31
265_55_R20,265,55,20,7.5,J,55,P.31
265_55_R20,265,55,20,8,J,55,P.31
265_55_R20,265,55,20,8.5,J,55,P.31
265_55_R20,265,55,20,9,J,55,P.31
265_55_R20,265,55,20,9.5,J,55,P.31
275_55_R15,275,55,15,7.5,J,55,P.31
275_55_R15,275,55,15,8,J,55,P.31
275_55_R15,275,55,15,8.5,J,55,P.31
275_55_R15,275,55,15,9,J,55,P.31
275_55_R15,275,55,15,9.5,J,55,P.31
275_55_R17,275,55,17,7.5,J,55,P.31
275_55_R17,275,55,17,8,J,55,P.31
275_55_R17,275,55,17,8.5,J,55,P.31
275_55_R17,275,55,17,9,J,55,P.31
275_55_R17,275,55,17,9.5,J,55,P.31
275_55_R18,275,55,18,7.5,J,55,P.31
275_55_R18,275,55,18,8,J,55,P.31
275_55_R18,275,55,18,8.5,J,55,P.31
275_55_R18,275,55,18,9,J,55,P.31
275_55_R18,275,55,18,9.5,J,55,P.31
275_55_R19,275,55,19,7.5,J,55,P.31
275_55_R19,275,55,19,8,J,55,P.31
275_55_R19,275,55,19,8.5,J,55,P.31
275_55_R19,275,55,19,9,J,55,P.31
275_55_R19,275,55,19,9.5,J,55,P.31
275_55_R20,275,55,20,7.5,J,55,P.31
275_55_R20,275,55,20,8,J,55,P.31
275_55_R20,275,55,20,8.5,J,55,P.31
275_55_R20,275,55,20,9,J,55,P.31
275_55_R20,275,55,20,9.5,J,55,P.31
275_55_R21,275,55,21,7.5,J,55,P.31
275_55_R21,275,55,21,8,J,55,P.31
275_55_R21,275,55,21,8.5,J,55,P.31
275_55_R21,275,55,21,9,J,55,P.31
275_55_R21,275,55,21,9.5,J,55,P.31
285_55_R18,285,55,18,8,J,55,P.31
285_55_R18,285,55,18,8.5,J,55,P.31
285_55_R18,285,55,18,9,J,55,P.31
285_55_R18,285,55,18,9.5,J,55,P.31
285_55_R18,285,55,18,10,J,55,P.31
285_55_R19,285,55,19,8,J,55,P.31
285_55_R19,285,55,19,8.5,J,55,P.31
285_55_R19,285,55,19,9,J,55,P.31
285_55_R19,285,55,19,9.5,J,55,P.31
285_55_R19,285,55,19,10,J,55,P.31
305_55_R20,305,55,20,8.5,J,55,P.31
305_55_R20,305,55,20,9,J,55,P.31
305_55_R20,305,55,20,9.5,J,55,P.31
305_55_R20,305,55,20,10,J,55,P.31
305_55_R20,305,55,20,10.5,J,55,P.31
305_55_R20,305,55,20,11,J,55,P.31
325_55_R22,325,55,22,9,J,55,P.31
325_55_R22,325,55,22,9.5,J,55,P.31
325_55_R22,325,55,22,10,J,55,P.31
325_55_R22,325,55,22,10.5,J,55,P.31
325_55_R22,325,55,22,11,J,55,P.31
325_55_R22,325,55,22,11.5,J,55,P.31
125_60_R21,125,60,21,3.5,J,60,P.29
125_60_R21,125,60,21,4,J,60,P.29
125_60_R21,125,60,21,4.5,J,60,P.29
145_60_R13,145,60,13,4,J,60,P.29
145_60_R13,145,60,13,4.5,J,60,P.29
145_60_R13,145,60,13,5,J,60,P.29
155_60_R15,155,60,15,4.5,B,60,P.29
155_60_R15,155,60,15,4.5,J,60,P.29
155_60_R15,155,60,15,5,B,60,P.29
155_60_R15,155,60,15,5,J,60,P.29
155_60_R15,155,60,15,5.5,B,60,P.29
155_60_R15,155,60,15,5.5,J,60,P.29
155_60_R17,155,60,17,4.5,J,60,P.29
155_60_R17,155,60,17,5,J,60,P.29
155_60_R17,155,60,17,5.5,J,60,P.29
155_60_R20,155,60,20,4.5,J,60,P.29
155_60_R20,155,60,20,5,J,60,P.29
155_60_R20,155,60,20,5.5,J,60,P.29
165_60_R13,165,60,13,4.5,B,60,P.29
165_60_R13,165,60,13,4.5,J,60,P.29
165_60_R13,165,60,13,5,B,60,P.29
165_60_R13,165,60,13,5,J,60,P.29
165_60_R13,165,60,13,5.5,B,60,P.29
165_60_R13,165,60,13,5.5,J,60,P.29
165_60_R13,165,60,13,6,B,60,P.29
165_60_R13,165,60,13,6,J,60,P.29
165_60_R14,165,60,14,4.5,J,60,P.29
165_60_R14,165,60,14,5,B,60,P.29
165_60_R14,165,60,14,5,J,60,P.29
165_60_R14,165,60,14,5.5,J,60,P.29
165_60_R14,165,60,14,6,J,60,P.29
165_60_R15,165,60,15,4.5,J,60,P.29
165_60_R15,165,60,15,5,B,60,P.29
165_60_R15,165,60,15,5,J,60,P.29
165_60_R15,165,60,15,5.5,J,60,P.29
165_60_R15,165,60,15,6,J,60,P.29
165_60_R18,165,60,18,4.5,J,60,P.29
165_60_R18,165,60,18,5,B,60,P.29
165_60_R18,165,60,18,5,J,60,P.29
165_60_R18,165,60,18,5.5,J,60,P.29
165_60_R18,165,60,18,6,J,60,P.29
175_60_R13,175,60,13,5,B,60,P.29
175_60_R13,175,60,13,5,J,60,P.29
175_60_R13,175,60,13,5.5,B,60,P.29
175_60_R13,175,60,13,5.5,J,60,P.29
175_60_R13,175,60,13,6,B,60,P.29
175_60_R13,175,60,13,6,J,60,P.29
175_60_R14,175,60,14,5,B,60,P.29
175_60_R14,175,60,14,5,J,60,P.29
175_60_R14,175,60,14,5.5,J,60,P.29
175_60_R14,175,60,14,6,J,60,P.29
175_60_R15,175,60,15,5,J,60,P.29
175_60_R15,175,60,15,5.5,J,60,P.29
175_60_R15,175,60,15,6,J,60,P.29
175_60_R16,175,60,16,5,J,60,P.29
175_60_R16,175,60,16,5.5,J,60,P.29
175_60_R16,175,60,16,6,J,60,P.29
175_60_R18,175,60,18,5,J,60,P.29
175_60_R18,175,60,18,5.5,J,60,P.29
175_60_R18,175,60,18,6,J,60,P.29
175_60_R19,175,60,19,5,J,60,P.29
175_60_R19,175,60,19,5.5,J,60,P.29
175_60_R19,175,60,19,6,J,60,P.29
185_60_R13,185,60,13,5,B,60,P.29
185_60_R13,185,60,13,5,J,60,P.29
185_60_R13,185,60,13,5.5,B,60,P.29
185_60_R13,185,60,13,5.5,J,60,P.29
185_60_R13,185,60,13,6,B,60,P.29
185_60_R13,185,60,13,6,J,60,P.29
185_60_R13,185,60,13,6.5,J,60,P.29
185_60_R14,185,60,14,5,J,60,P.29
185_60_R14,185,60,14,5.5,J,60,P.29
185_60_R14,185,60,14,6,J,60,P.29
185_60_R14,185,60,14,6.5,J,60,P.29
185_60_R15,185,60,15,5,J,60,P.29
185_60_R15,185,60,15,5.5,J,60,P.29
185_60_R15,185,60,15,6,J,60,P.29
185_60_R15,185,60,15,6.5,J,60,P.29
185_60_R16,185,60,16,5,J,60,P.29
185_60_R16,185,60,16,5.5,J,60,P.29
185_60_R16,185,60,16,6,J,60,P.29
185_60_R16,185,60,16,6.5,J,60,P.29
195_60_R13,195,60,13,5.5,B,60,P.29
195_60_R13,195,60,13,5.5,J,60,P.29
195_60_R13,195,60,13,6,B,60,P.29
195_60_R13,195,60,13,6,J,60,P.29
195_60_R13,195,60,13,6.5,J,60,P.29
195_60_R13,195,60,13,7,J,60,P.29
195_60_R14,195,60,14,5.5,J,60,P.29
195_60_R14,195,60,14,6,J,60,P.29
195_60_R14,195,60,14,6.5,J,60,P.29
195_60_R14,195,60,14,7,J,60,P.29
195_60_R15,195,60,15,5.5,J,60,P.29
195_60_R15,195,60,15,6,J,60,P.29
195_60_R15,195,60,15,6.5,J,60,P.29
195_60_R15,195,60,15,7,J,60,P.29
195_60_R16,195,60,16,5.5,J,60,P.29
195_60_R16,195,60,16,6,J,60,P.29
195_60_R16,195,60,16,6.5,J,60,P.29
195_60_R16,195,60,16,7,J,60,P.29
195_60_R17,195,60,17,5.5,J,60,P.29
195_60_R17,195,60,17,6,J,60,P.29
195_60_R17,195,60,17,6.5,J,60,P.29
195_60_R17,195,60,17,7,J,60,P.29
195_60_R18,195,60,18,5.5,J,60,P.29
195_60_R18,195,60,18,6,J,60,P.29
195_60_R18,195,60,18,6.5,J,60,P.29
195_60_R18,195,60,18,7,J,60,P.29
205_60_R13,205,60,13,5.5,J,60,P.29
205_60_R13,205,60,13,6,J,60,P.29
205_60_R13,205,60,13,6.5,J,60,P.29
205_60_R13,205,60,13,7,J,60,P.29
205_60_R13,205,60,13,7.5,J,60,P.29
205_60_R14,205,60,14,5.5,J,60,P.29
205_60_R14,205,60,14,6,J,60,P.29
205_60_R14,205,60,14,6.5,J,60,P.29
205_60_R14,205,60,14,7,J,60,P.29
205_60_R14,205,60,14,7.5,J,60,P.29
205_60_R15,205,60,15,5.5,J,60,P.29
205_60_R15,205,60,15,6,J,60,P.29
205_60_R15,205,60,15,6.5,J,60,P.29
205_60_R15,205,60,15,7,J,60,P.29
205_60_R15,205,60,15,7.5,J,60,P.29
205_60_R16,205,60,16,5.5,J,60,P.29
205_60_R16,205,60,16,6,J,60,P.29
205_60_R16,205,60,16,6.5,J,60,P.29
205_60_R16,205,60,16,7,J,60,P.29
205_60_R16,205,60,16,7.5,J,60,P.29
205_60_R17,205,60,17,5.5,J,60,P.29
205_60_R17,205,60,17,6,J,60,P.29
205_60_R17,205,60,17,6.5,J,60,P.29
205_60_R17,205,60,17,7,J,60,P.29
205_60_R17,205,60,17,7.5,J,60,P.29
205_60_R18,205,60,18,5.5,J,60,P.29
205_60_R18,205,60,18,6,J,60,P.29
205_60_R18,205,60,18,6.5,J,60,P.29
205_60_R18,205,60,18,7,J,60,P.29
205_60_R18,205,60,18,7.5,J,60,P.29
205_60_R19,205,60,19,5.5,J,60,P.29
205_60_R19,205,60,19,6,J,60,P.29
205_60_R19,205,60,19,6.5,J,60,P.29
205_60_R19,205,60,19,7,J,60,P.29
205_60_R19,205,60,19,7.5,J,60,P.29
215_60_R15,215,60,15,6,J,60,P.29
215_60_R15,215,60,15,6.5,J,60,P.29
215_60_R15,215,60,15,7,J,60,P.29
215_60_R15,215,60,15,7.5,J,60,P.29
215_60_R16,215,60,16,6,J,60,P.29
215_60_R16,215,60,16,6.5,J,60,P.29
215_60_R16,215,60,16,7,J,60,P.29
215_60_R16,215,60,16,7.5,J,60,P.29
215_60_R17,215,60,17,6,J,60,P.29
215_60_R17,215,60,17,6.5,J,60,P.29
215_60_R17,215,60,17,7,J,60,P.29
215_60_R17,215,60,17,7.5,J,60,P.29
215_60_R18,215,60,18,6,J,60,P.29
215_60_R18,215,60,18,6.5,J,60,P.29
215_60_R18,215,60,18,7,J,60,P.29
215_60_R18,215,60,18,7.5,J,60,P.29
225_60_R14,225,60,14,6,J,60,P.29
225_60_R14,225,60,14,6.5,J,60,P.29
225_60_R14,225,60,14,7,J,60,P.29
225_60_R14,225,60,14,7.5,J,60,P.29
225_60_R14,225,60,14,8,J,60,P.29
225_60_R15,225,60,15,6,J,60,P.29
225_60_R15,225,60,15,6.5,J,60,P.29
225_60_R15,225,60,15,7,J,60,P.29
225_60_R15,225,60,15,7.5,J,60,P.29
225_60_R15,225,60,15,8,J,60,P.29
225_60_R16,225,60,16,6,J,60,P.29
225_60_R16,225,60,16,6.5,J,60,P.29
225_60_R16,225,60,16,7,J,60,P.29
225_60_R16,225,60,16,7.5,J,60,P.29
225_60_R16,225,60,16,8,J,60,P.29
225_60_R17,225,60,17,6,J,60,P.29
225_60_R17,225,60,17,6.5,J,60,P.29
225_60_R17,225,60,17,7,J,60,P.29
225_60_R17,225,60,17,7.5,J,60,P.29
225_60_R17,225,60,17,8,J,60,P.29
225_60_R18,225,60,18,6,J,60,P.29
225_60_R18,225,60,18,6.5,J,60,P.29
225_60_R18,225,60,18,7,J,60,P.29
225_60_R18,225,60,18,7.5,J,60,P.29
225_60_R18,225,60,18,8,J,60,P.29
225_60_R21,225,60,21,6,J,60,P.29
225_60_R21,225,60,21,6.5,J,60,P.29
225_60_R21,225,60,21,7,J,60,P.29
225_60_R21,225,60,21,7.5,J,60,P.29
225_60_R21,225,60,21,8,J,60,P.29
235_60_R14,235,60,14,6.5,J,60,P.29
235_60_R14,235,60,14,7,J,60,P.29
235_60_R14,235,60,14,7.5,J,60,P.29
235_60_R14,235,60,14,8,J,60,P.29
235_60_R14,235,60,14,8.5,J,60,P.29
235_60_R15,235,60,15,6.5,J,60,P.29
235_60_R15,235,60,15,7,J,60,P.29
235_60_R15,235,60,15,7.5,J,60,P.29
235_60_R15,235,60,15,8,J,60,P.29
235_60_R15,235,60,15,8.5,J,60,P.29
235_60_R16,235,60,16,6.5,J,60,P.29
235_60_R16,235,60,16,7,J,60,P.29
235_60_R16,235,60,16,7.5,J,60,P.29
235_60_R16,235,60,16,8,J,60,P.29
235_60_R16,235,60,16,8.5,J,60,P.29
235_60_R17,235,60,17,6.5,J,60,P.29
235_60_R17,235,60,17,7,J,60,P.29
235_60_R17,235,60,17,7.5,J,60,P.29
235_60_R17,235,60,17,8,J,60,P.29
235_60_R17,235,60,17,8.5,J,60,P.29
235_60_R18,235,60,18,6.5,J,60,P.29
235_60_R18,235,60,18,7,J,60,P.29
235_60_R18,235,60,18,7.5,J,60,P.29
235_60_R18,235,60,18,8,J,60,P.29
235_60_R18,235,60,18,8.5,J,60,P.29
235_60_R19,235,60,19,6.5,J,60,P.29
235_60_R19,235,60,19,7,J,60,P.29
235_60_R19,235,60,19,7.5,J,60,P.29
235_60_R19,235,60,19,8,J,60,P.29
235_60_R19,235,60,19,8.5,J,60,P.29
235_60_R20,235,60,20,6.5,J,60,P.29
235_60_R20,235,60,20,7,J,60,P.29
235_60_R20,235,60,20,7.5,J,60,P.29
235_60_R20,235,60,20,8,J,60,P.29
235_60_R20,235,60,20,8.5,J,60,P.29
245_60_R15,245,60,15,7,J,60,P.29
245_60_R15,245,60,15,7.5,J,60,P.29
245_60_R15,245,60,15,8,J,60,P.29
245_60_R15,245,60,15,8.5,J,60,P.29
245_60_R17,245,60,17,7,J,60,P.29
245_60_R17,245,60,17,7.5,J,60,P.29
245_60_R17,245,60,17,8,J,60,P.29
245_60_R17,245,60,17,8.5,J,60,P.29
245_60_R18,245,60,18,7,J,60,P.29
245_60_R18,245,60,18,7.5,J,60,P.29
245_60_R18,245,60,18,8,J,60,P.29
245_60_R18,245,60,18,8.5,J,60,P.29
245_60_R20,245,60,20,7,J,60,P.29
245_60_R20,245,60,20,7.5,J,60,P.29
245_60_R20,245,60,20,8,J,60,P.29
245_60_R20,245,60,20,8.5,J,60,P.29
255_60_R15,255,60,15,7,J,60,P.29
255_60_R15,255,60,15,7.5,J,60,P.29
255_60_R15,255,60,15,8,J,60,P.29
255_60_R15,255,60,15,8.5,J,60,P.29
255_60_R15,255,60,15,9,J,60,P.29
255_60_R16,255,60,16,7,J,60,P.29
255_60_R16,255,60,16,7.5,J,60,P.29
255_60_R16,255,60,16,8,J,60,P.29
255_60_R16,255,60,16,8.5,J,60,P.29
255_60_R16,255,60,16,9,J,60,P.29
255_60_R17,255,60,17,7,J,60,P.29
255_60_R17,255,60,17,7.5,J,60,P.29
255_60_R17,255,60,17,8,J,60,P.29
255_60_R17,255,60,17,8.5,J,60,P.29
255_60_R17,255,60,17,9,J,60,P.29
255_60_R18,255,60,18,7,J,60,P.29
255_60_R18,255,60,18,7.5,J,60,P.29
255_60_R18,255,60,18,8,J,60,P.29
255_60_R18,255,60,18,8.5,J,60,P.29
255_60_R18,255,60,18,9,J,60,P.29
255_60_R19,255,60,19,7,J,60,P.29
255_60_R19,255,60,19,7.5,J,60,P.29
255_60_R19,255,60,19,8,J,60,P.29
255_60_R19,255,60,19,8.5,J,60,P.29
255_60_R19,255,60,19,9,J,60,P.29
255_60_R20,255,60,20,7,J,60,P.29
255_60_R20,255,60,20,7.5,J,60,P.29
255_60_R20,255,60,20,8,J,60,P.29
255_60_R20,255,60,20,8.5,J,60,P.29
255_60_R20,255,60,20,9,J,60,P.29
265_60_R17,265,60,17,7.5,J,60,P.29
265_60_R17,265,60,17,8,J,60,P.29
265_60_R17,265,60,17,8.5,J,60,P.29
265_60_R17,265,60,17,9,J,60,P.29
265_60_R17,265,60,17,9.5,J,60,P.29
265_60_R18,265,60,18,7.5,J,60,P.29
265_60_R18,265,60,18,8,J,60,P.29
265_60_R18,265,60,18,8.5,J,60,P.29
265_60_R18,265,60,18,9,J,60,P.29
265_60_R18,265,60,18,9.5,J,60,P.29
265_60_R19,265,60,19,7.5,J,60,P.29
265_60_R19,265,60,19,8,J,60,P.29
265_60_R19,265,60,19,8.5,J,60,P.29
265_60_R19,265,60,19,9,J,60,P.29
265_60_R19,265,60,19,9.5,J,60,P.29
265_60_R20,265,60,20,7.5,J,60,P.29
265_60_R20,265,60,20,8,J,60,P.29
265_60_R20,265,60,20,8.5,J,60,P.29
265_60_R20,265,60,20,9,J,60,P.29
265_60_R20,265,60,20,9.5,J,60,P.29
275_60_R15,275,60,15,7.5,J,60,P.29
275_60_R15,275,60,15,8,J,60,P.29
275_60_R15,275,60,15,8.5,J,60,P.29
275_60_R15,275,60,15,9,J,60,P.29
275_60_R15,275,60,15,9.5,J,60,P.29
275_60_R17,275,60,17,7.5,J,60,P.29
275_60_R17,275,60,17,8,J,60,P.29
275_60_R17,275,60,17,8.5,J,60,P.29
275_60_R17,275,60,17,9,J,60,P.29
275_60_R17,275,60,17,9.5,J,60,P.29
275_60_R18,275,60,18,7.5,J,60,P.29
275_60_R18,275,60,18,8,J,60,P.29
275_60_R18,275,60,18,8.5,J,60,P.29
275_60_R18,275,60,18,9,J,60,P.29
275_60_R18,275,60,18,9.5,J,60,P.29
275_60_R19,275,60,19,7.5,J,60,P.29
275_60_R19,275,60,19,8,J,60,P.29
275_60_R19,275,60,19,8.5,J,60,P.29
275_60_R19,275,60,19,9,J,60,P.29
275_60_R19,275,60,19,9.5,J,60,P.29
275_60_R20,275,60,20,7.5,J,60,P.29
275_60_R20,275,60,20,8,J,60,P.29
275_60_R20,275,60,20,8.5,J,60,P.29
275_60_R20,275,60,20,9,J,60,P.29
275_60_R20,275,60,20,9.5,J,60,P.29
285_60_R17,285,60,17,8,J,60,P.29
285_60_R17,285,60,17,8.5,J,60,P.29
285_60_R17,285,60,17,9,J,60,P.29
285_60_R17,285,60,17,9.5,J,60,P.29
285_60_R17,285,60,17,10,J,60,P.29
285_60_R18,285,60,18,8,J,60,P.29
285_60_R18,285,60,18,8.5,J,60,P.29
285_60_R18,285,60,18,9,J,60,P.29
285_60_R18,285,60,18,9.5,J,60,P.29
285_60_R18,285,60,18,10,J,60,P.29
305_60_R18,305,60,18,8.5,J,60,P.29
305_60_R18,305,60,18,9,J,60,P.29
305_60_R18,305,60,18,9.5,J,60,P.29
305_60_R18,305,60,18,10,J,60,P.29
305_60_R18,305,60,18,10.5,J,60,P.29
305_60_R18,305,60,18,11,J,60,P.29
315_60_R17,315,60,17,8.5,J,60,P.29
315_60_R17,315,60,17,9,J,60,P.29
315_60_R17,315,60,17,9.5,J,60,P.29
315_60_R17,315,60,17,10,J,60,P.29
315_60_R17,315,60,17,10.5,J,60,P.29
315_60_R17,315,60,17,11,J,60,P.29
145_65_R15,145,65,15,4.0,J,65,P.27
145_65_R15,145,65,15,4.5,J,65,P.27
145_65_R15,145,65,15,5.0,J,65,P.27
155_65_R13,155,65,13,4.5,B,65,P.27
155_65_R13,155,65,13,4.5,J,65,P.27
155_65_R13,155,65,13,5.0,B,65,P.27
155_65_R13,155,65,13,5.0,J,65,P.27
155_65_R13,155,65,13,5.5,B,65,P.27
155_65_R13,155,65,13,5.5,J,65,P.27
155_65_R14,155,65,14,4.5,B,65,P.27
155_65_R14,155,65,14,4.5,J,65,P.27
155_65_R14,155,65,14,5.0,B,65,P.27
155_65_R14,155,65,14,5.0,J,65,P.27
155_65_R14,155,65,14,5.5,B,65,P.27
155_65_R14,155,65,14,5.5,J,65,P.27
155_65_R15,155,65,15,4.5,J,65,P.27
155_65_R15,155,65,15,5.0,J,65,P.27
155_65_R15,155,65,15,5.5,J,65,P.27
155_65_R17,155,65,17,4.5,J,65,P.27
155_65_R17,155,65,17,5.0,J,65,P.27
155_65_R17,155,65,17,5.5,J,65,P.27
165_65_R13,165,65,13,4.5,B,65,P.27
165_65_R13,165,65,13,4.5,J,65,P.27
165_65_R13,165,65,13,5.0,B,65,P.27
165_65_R13,165,65,13,5.0,J,65,P.27
165_65_R13,165,65,13,5.5,B,65,P.27
165_65_R13,165,65,13,5.5,J,65,P.27
165_65_R13,165,65,13,6.0,B,65,P.27
165_65_R13,165,65,13,6.0,J,65,P.27
165_65_R14,165,65,14,4.5,B,65,P.27
165_65_R14,165,65,14,4.5,J,65,P.27
165_65_R14,165,65,14,5.0,B,65,P.27
165_65_R14,165,65,14,5.0,J,65,P.27
165_65_R14,165,65,14,5.5,B,65,P.27
165_65_R14,165,65,14,5.5,J,65,P.27
165_65_R14,165,65,14,6.0,J,65,P.27
165_65_R15,165,65,15,4.5,J,65,P.27
165_65_R15,165,65,15,5.0,J,65,P.27
165_65_R15,165,65,15,5.5,J,65,P.27
165_65_R15,165,65,15,6.0,J,65,P.27
175_65_R13,175,65,13,5.0,B,65,P.27
175_65_R13,175,65,13,5.0,J,65,P.27
175_65_R13,175,65,13,5.5,B,65,P.27
175_65_R13,175,65,13,5.5,J,65,P.27
175_65_R13,175,65,13,6.0,B,65,P.27
175_65_R13,175,65,13,6.0,J,65,P.27
175_65_R14,175,65,14,5.0,B,65,P.27
175_65_R14,175,65,14,5.0,J,65,P.27
175_65_R14,175,65,14,5.5,B,65,P.27
175_65_R14,175,65,14,5.5,J,65,P.27
175_65_R14,175,65,14,6.0,J,65,P.27
175_65_R15,175,65,15,5.0,J,65,P.27
175_65_R15,175,65,15,5.5,J,65,P.27
175_65_R15,175,65,15,6.0,J,65,P.27
175_65_R17,175,65,17,5.0,J,65,P.27
175_65_R17,175,65,17,5.5,J,65,P.27
175_65_R17,175,65,17,6.0,J,65,P.27
185_65_R14,185,65,14,5.0,J,65,P.27
185_65_R14,185,65,14,5.5,J,65,P.27
185_65_R14,185,65,14,6.0,J,65,P.27
185_65_R14,185,65,14,6.5,J,65,P.27
185_65_R15,185,65,15,5.0,J,65,P.27
185_65_R15,185,65,15,5.5,J,65,P.27
185_65_R15,185,65,15,6.0,J,65,P.27
185_65_R15,185,65,15,6.5,J,65,P.27
185_65_R16,185,65,16,5.0,J,65,P.27
185_65_R16,185,65,16,5.5,J,65,P.27
185_65_R16,185,65,16,6.0,J,65,P.27
185_65_R16,185,65,16,6.5,J,65,P.27
185_65_R17,185,65,17,5.0,J,65,P.27
185_65_R17,185,65,17,5.5,J,65,P.27
185_65_R17,185,65,17,6.0,J,65,P.27
185_65_R17,185,65,17,6.5,J,65,P.27
185_65_R20,185,65,20,5.0,J,65,P.27
185_65_R20,185,65,20,5.5,J,65,P.27
185_65_R20,185,65,20,6.0,J,65,P.27
185_65_R20,185,65,20,6.5,J,65,P.27
195_65_R14,195,65,14,5.5,J,65,P.27
195_65_R14,195,65,14,6.0,J,65,P.27
195_65_R14,195,65,14,6.5,J,65,P.27
195_65_R14,195,65,14,7.0,J,65,P.27
195_65_R15,195,65,15,5.5,J,65,P.27
195_65_R15,195,65,15,6.0,J,65,P.27
195_65_R15,195,65,15,6.5,J,65,P.27
195_65_R15,195,65,15,7.0,J,65,P.27
195_65_R16,195,65,16,5.5,J,65,P.27
195_65_R16,195,65,16,6.0,J,65,P.27
195_65_R16,195,65,16,6.5,J,65,P.27
195_65_R16,195,65,16,7.0,J,65,P.27
205_65_R14,205,65,14,5.5,J,65,P.27
205_65_R14,205,65,14,6.0,J,65,P.27
205_65_R14,205,65,14,6.5,J,65,P.27
205_65_R14,205,65,14,7.0,J,65,P.27
205_65_R14,205,65,14,7.5,J,65,P.27
205_65_R15,205,65,15,5.5,J,65,P.27
205_65_R15,205,65,15,6.0,J,65,P.27
205_65_R15,205,65,15,6.5,J,65,P.27
205_65_R15,205,65,15,7.0,J,65,P.27
205_65_R15,205,65,15,7.5,J,65,P.27
205_65_R16,205,65,16,5.5,J,65,P.27
205_65_R16,205,65,16,6.0,J,65,P.27
205_65_R16,205,65,16,6.5,J,65,P.27
205_65_R16,205,65,16,7.0,J,65,P.27
205_65_R16,205,65,16,7.5,J,65,P.27
205_65_R17,205,65,17,5.5,J,65,P.27
205_65_R17,205,65,17,6.0,J,65,P.27
205_65_R17,205,65,17,6.5,J,65,P.27
205_65_R17,205,65,17,7.0,J,65,P.27
205_65_R17,205,65,17,7.5,J,65,P.27
215_65_R14,215,65,14,6.0,J,65,P.27
215_65_R14,215,65,14,6.5,J,65,P.27
